source,target
f8f08b42-22d5-4108-a9ec-7abd9e3867e7|V3768-10,81889416-2eb2-4c44-98db-c37339423881|V3768-9
f7fa4a29-0c09-4571-a527-5667e884fb2e|V13586-3,79f36938-b4c1-4041-9f0a-b996e1cfbbad|V13586-1
2b87681b-7723-4911-aff9-414cfc5bfa3f|AO-D4092-28,be174d93-f306-4ba0-b77d-8900363785fc|AO-D4092-10
01cd7639-7d5b-464c-b275-6255eb882a0c|GCB12013578-3,08aeb6bb-5286-4934-9794-486f54fdeb20|GCB12013578-1
57d011e7-95bd-4dbf-9ce4-39901e9d4ca1|MCB2650-27,9ab6fa64-0b2a-4b33-b481-a57d73baf9f1|MCB2650-24
a28fad29-2f38-44b9-b9bb-7c971f09e25b|QR2700-18,e48517be-16f5-4e9d-a431-a453de40501c|QR2700-15
f830cccd-60b4-4baa-bae6-b48c4e8ca6b4|GCAOV00112884-47,529f178a-5203-427d-bf7c-e0344d49637c|GCAOV00112884-1
580d84d9-60f0-416a-9296-120e5206918b|R0875-11,9bde5cc1-43a0-4beb-aec2-4958414b0297|R0875-10
581fb71e-eaef-4362-928b-75391eb357c4|R1733-19,59cea526-e9ab-43c7-9889-cef01d28ab10|R1733-18
16eddc23-313e-4865-8504-9546971581c9|L11012-16,c66e248b-4d4e-4167-982e-894bd117dbc2|L11012-15
a2cdbb6b-20b7-4d10-a9cd-cc7581d1d154|GCAOB00412009-12,af000eac-b84c-46e1-a4dd-785eb2dfd58f|GCAOB00412009-11
16818b88-ae37-4c65-846e-7ba064aa6ada|QR3154-55,215a938b-767e-4863-8e6a-25e9d4cd1227|QR3154-50
f8852b59-dbb4-410d-95c2-88102562dae7|GCLC14510821-4,9bdaae63-cb06-4ac1-880f-f914b08b09fe|GCLC14510821-3
f8053e6d-e8bf-4ba4-beb0-09ba9aa6ac65|R1851-37,e828b039-9cf6-4024-8688-c0ed765186ef|R1851-36
171a0f42-1cc5-4ab2-8bdc-ccb09d2bc3ab|R3471-16,ce69b165-2e87-42e6-beb5-e419f6b1a697|R3471-10
05f5a38b-c44b-4c97-af2f-a3d10d414b57|GCLC29212799-1,e95dfe3f-3125-45d7-8c53-e26fbef5ae95|GCLC29112760-1
a2a33572-33e8-4d6d-826a-ad5ff3f2123d|GCAOS00912003-30,1e44e97b-2c83-4b56-bd7b-787eca2afc29|GCAOS00912003-8
f7f1c855-23fd-4bb7-b0ce-34613326a8bd|R4038-5,bf097d88-dbf9-49c3-9848-5059e89a20c4|R4038-4
04396d23-e8b9-4e0a-a368-aee92deab2ab|GCB11212946-2,cdc4059c-36a0-4211-a94b-ca7f26c04adc|GCB11212946-1
591828dc-28f3-4765-9a51-5eddbbcfd9e5|GCAOS00712000-14,b14a989a-186c-4606-8008-12b5d84c0e9f|GCAOS00712000-3
582fc0b9-3a4d-4394-94b2-62bab099cd03|MOD-1074-11352-2,00da1d88-26a7-49e7-aeb4-49f151ec62eb|MOD-1074-11352-1
f8958ea6-0815-42e5-bed0-06c5a8e655a2|L11006-3,dddb87bc-3290-475d-a515-5f67c17ed82d|L11006-2
58d524f0-32f3-43c6-b3cd-07c7bca8a4ef|QR3152-43,b3b6c586-0200-43ef-a884-0d5f9b922504|QR3152-41
16269405-6e1e-47d6-98f2-68d243e7713e|ASD4124-2,4acd4ac3-3653-4fd9-9515-22a7e9cc3007|ASD4124-1
a2c1d21a-3bc5-4f5a-bb3c-ecd03ffbbced|GCLC29512812-9,ce9335d9-39b9-47b4-8750-b1ea0a099f3f|GCLC29512812-1
25ecf0c1-1d31-42d5-95e6-1362a63a2dad|GCLC0104144-3,6eebd036-3b03-49cd-b4cc-5d3352de2ec4|GCLC0104144-2
9ef5aa10-ce34-40b8-b47f-70510b4a0d32|GCPP0424351-17,03acf496-41fc-4587-be73-7304a2ed94ec|GCPP0424351-11
584016c8-1121-4b93-a024-e556795dff45|V12682-5,6a1bae37-e46f-4698-8ae6-6bcf2b7e6d34|V12682-1
c78fe09a-e9b3-4e91-8e21-c547dfbc7d93|AO-D4092-33,0f2ae379-f56a-419a-9b29-d8935f03f2f2|AO-D4092-32
04e36489-f703-4f8f-99a3-c1cf4b6066cf|SU10941-4,69a1d525-0ae4-4c13-ab02-9fcf10bdb98e|SU10941-1
585edf8c-74a6-49b7-a458-9900874e7845|GCAOAS00113762-23,1b42f839-cc46-4cab-a66f-2e7ca99bddea|GCAOAS00113762-1
f7f71bea-98ed-4334-973c-77a54a24b5fe|R2996-13,736a9de1-eb16-4530-bd6d-997043e1d935|R2996-12
40b3f3c3-9f00-4fce-be3f-b0b127166999|GCPP0644611-11,73b5f4f6-8c30-47c0-8233-3331aa09fca7|GCPP0644611-8
b009b0d2-67f8-4368-b361-cb288a7d31f5|GCLC0424332-6,fee57b28-5102-468e-9ffe-50eb8138c25d|GCLC0424332-5
870e5aab-3147-476a-a26c-ca58083e17f2|GCLC23011914-3,93b613ff-9863-442b-8a01-996e476ffd03|GCLC23011914-2
0e2afe3c-9e60-4661-ac1b-82d365129260|GCB08310732-5,51cf1e04-0111-4d7f-8157-9a7433ae5624|GCB08310732-2
c60544b2-6ae9-41f2-a724-8986b50a4c30|R0582-75,01247ecc-d47a-4f4b-b66e-93570ca9c8ae|R0582-73
67b7c72a-6c95-4ffb-892f-1628ec9b9668|MOD-1834-13013-2,4266e4b9-ea70-4156-a0fb-fc603f07e6a1|MOD-1834-13013-1
9b62e9fa-61aa-40fa-88a8-1caeaaa381e4|MOD-4212-12963-2,4ccf9398-5adb-4143-9f43-5d2df2be7331|MOD-4212-12963-1
a7243389-6139-431e-b742-73854ed1c970|GCPP24412526-3,ea3b87a0-de4c-4dd4-be12-ab9fced827dd|GCPP24412526-1
58dee864-5828-4c3c-856c-dc094ea36ba0|V11434-3,4d0d4050-f81d-4dcc-950d-0148388e8a3a|V11434-1
521a6071-ab80-40b8-9a0c-195295701f64|V3748-13,54b84505-bc47-41c8-9b4a-d3bbfd48150f|V3748-7
edd4748f-8d3f-446a-9afd-16a18e1a7465|GCLC21811770-5,58d9db14-9e68-4964-aed9-fe752ee84d33|GCLC21811770-2
89d05bac-53cc-4cf2-978f-4e90548e949b|R2067-19,f72f8e25-6711-4629-acb8-4233ab620af9|R2067-14
d25fa9c5-02ed-4430-a36b-f123dd9985f6|GCLC17611470-4,036fedb4-2c7a-41e6-a5ec-fc93421498f1|GCLC17611470-2
02af89bc-f2d1-4d91-bdcd-0f709f37c461|F10017-9,33f6253e-d2ab-44be-8947-5663e5d95608|F10017-5
1e0f2d44-640e-4f98-884e-b7ba1a4fa253|GCLC27412408-4,c2be387a-a9c7-466e-b768-ea7fa1509d6e|GCLC27412408-1
1caa8d17-7db7-4bb4-a719-2db46c3dcfc1|R3512-34,c98cc316-7c5d-4b58-89d3-2ec40e32a5eb|R3512-30
6902ce08-d279-41f0-919d-73423dd3f396|GCLC26512270-3,53a2ffdb-b0ab-47e1-8760-32c8dce61fb2|GCLC26512270-1
9b17897d-bc7f-4665-8969-1beaa7971687|MOD-10870-13014-2,36670861-e77b-4668-816d-005c735a5b97|MOD-10870-13014-1
2aa92015-9880-47e7-890c-e6ff959eaaf5|R3514-29,1b046e60-30b8-4331-87dc-14cdd3c325e0|R3514-24
fabab5bf-e572-482d-b843-7d5bebede78e|GCPP06510030-10,63f09759-08d9-460e-a291-2f7b3e6b83d5|GCPP06510030-7
bac02d9f-ad6c-4910-a86f-32484abc68f4|GCLC10910492-6,7be98c69-a1a2-485a-988e-a89700de9601|GCLC10910492-4
51c109aa-5149-446a-b977-dc00cfe4647e|GCLC12210563-5,367cd607-1d38-462b-847e-5cb502d4e89f|GCLC12210563-1
a02e3c6f-9342-45ca-9617-628c1f22caa3|GCPP20812195-5,d0933c86-9e29-451c-a14a-f726be0c098e|GCPP20812195-1
54b4f5d6-7e7e-4786-89c4-b84bf8755465|GCB10512456-7,6b5f5610-4176-4069-8cf1-8be371f8bf73|GCB10512456-1
bc1b10c2-e472-4141-84d9-b348d90228d6|GCB0264509-5,3ed13066-f0c3-446f-b160-301129f457e7|GCB0264509-4
20d1f47e-3120-4856-a616-54ef4e86cdc3|R4028-9,ffd725ae-a0f1-4fca-b4ce-ebfc9a39a71d|R4028-2
41987930-6642-4b94-89a3-ec8f616ce233|GCPP14511171-11,eb909ce7-5536-44dc-b39b-23fea882f645|GCPP14511171-3
f1cd0ec2-cc8e-4bf4-902f-b3fe4cea17c2|XX13617-4,589c702e-15d0-4b78-a526-d902b59794f7|XX13617-3
a2c3904a-9378-4a9e-bbe3-74133eb627c4|R3128-5,d9ef877c-9d20-4eb2-a310-cefaede62b21|R3128-2
785a6c51-5a77-430a-afce-2623e68c25d5|QV10743-11,bfaf7361-d691-4774-9655-b2c6ef619ef6|QV10743-5
0b9797e6-272c-4411-ba63-db6d4e575fe4|GCLC0314223-7,24be0035-143c-4a67-b927-92d1b35baa49|GCLC0314223-6
d42e93dc-5df6-4568-be1b-821db4c7f01c|G1440-11652-4,e9ae693b-6f61-40f1-a3cb-52d17927527b|G1440-11652-1
b9cdb9f8-875f-49a4-8e66-42d8acb37994|V10429-9,d1410385-743d-4ddb-8820-69665b011d5c|V10429-5
f3ae483a-d4c5-47c5-bc6d-cf18e25a3196|L11012-12,e62a6660-6177-4982-9fce-35b80564050c|L11012-6
cb044902-6754-4649-a2d0-813a6faaf447|R1865-13,e4b87641-7e7e-46f8-9a09-48129d89a1ca|R1865-9
3a7268f8-2482-405d-bc31-f773f5cc23b2|GCPP22212273-3,b4c740f8-39c8-4c0a-b73f-d040eb888e01|GCPP22212273-1
e96f748a-d53f-4abe-8a20-774ebecdf5f6|XX13616-4,634e0745-e332-4b08-9728-8c7cc05f563b|XX13616-3
d6649afb-43e1-45f4-90bb-264651969a05|XX13617-5,f1cd0ec2-cc8e-4bf4-902f-b3fe4cea17c2|XX13617-4
5f091e9f-6b11-43ba-a10a-395cbee3f490|GCLC29412811-3,4ec5ab54-a617-4a4a-a86a-ae28e0fe47df|GCLC29412811-1
6d9f21f8-3e6e-48ab-8060-5c5c3115cdb7|XX13322-6,a78add6b-fb0f-4281-884e-3d0ed1eabd32|XX13322-5
8a4c434f-c394-4219-8c9e-30860fbf013e|GCPP11510733-5,5005762c-44ce-4000-b87a-e6719b4d706b|GCPP11510733-3
634e0745-e332-4b08-9728-8c7cc05f563b|XX13616-3,98ead509-2574-4d78-9aa3-348858554b0f|XX13616-2
7e879cea-f744-4ab5-9520-83427218076e|QR3463-29,59e034a2-7ad2-47bb-b6cd-d8fa1ecbaa50|QR3463-26
cbb7f158-01c2-4a2b-a83d-82d2f9fbe3d6|GCPP23912350-5,227a7ffd-f70a-49d2-afbe-15728d0ec343|GCPP23912350-1
f468f9ea-9b5f-4f9b-b4a8-a3f4119f43e6|R2440-18,74e9781f-9bbd-47aa-bd87-e04b4afaea06|R2440-15
69d1cd3b-0fb2-48be-b02c-5921222c93a0|XX13617-2,3b7a19d1-6ffa-4576-ad7c-6be2c093bef1|XX13617-1
ccdefcc5-be76-4d3c-96cf-9d04d235e080|XX13322-7,6d9f21f8-3e6e-48ab-8060-5c5c3115cdb7|XX13322-6
589cfd89-8114-417e-a9e1-736365493f2f|GCAOB00412009-22,7c93f31e-ad1d-4338-b43b-ff2fad35ca2f|GCAOB00412009-2
407a5120-9756-4daf-890f-69a3b67858b5|GCPP19111872-11,2d143ef5-1cd7-40ab-8add-7d4afc7187b9|GCPP19111872-2
0448ff9a-eee8-449c-97d6-cc509ac44ea3|GCPP20512194-6,f080b66b-8068-4000-a660-6f2cdef34379|GCPP20512194-2
1c66028d-2996-4afe-94df-e054b5a77e02|GCLC26912305-3,b880b068-5e75-434c-8759-6be24e93495b|GCLC26912305-1
fbeb8604-1c6c-4b3d-be73-7e2249245d9f|MOD-3142-12727-1,c1cc88fd-c240-4261-b55e-f56692cc9a23|R3142-67
58516e8d-40cc-4297-8844-564e17f311d0|R4042-1,5b1913c1-a42c-402d-9b8e-2b1aff84b236|R3637-4
58a3bae3-a531-4c72-9618-fb24bcbe9abd|V10097-3,2429c480-3fbb-4c88-9e7a-dc3e69cef0cc|V10097-1
004f317f-017b-44cb-86d3-12b61e70022f|GCPP08610279-3,4c920301-9f34-451d-b7c2-cc50405f95ae|GCPP08610279-2
00289728-f65c-482b-a879-6aba2ad6423c|GCLCT16712831-5,3a699ac2-5490-41d0-baf2-4551f62daf57|GCLCT16712831-1
17104a9f-0f47-43b9-ace2-2fb8c52a045b|R12953-3,fe923884-db4e-44ba-a759-fb5cd7ab71a5|R12953-1
37c52253-54e7-4ea7-ab37-fd7663d0c1b3|R10169-5,59b8e44a-bcca-4f61-8c42-674eeb9c8514|R10169-2
46216aae-b5aa-4be3-9230-d725a60a3e84|MCB2648-64,c59458ab-9d13-40d7-8c5e-ee308099d506|MCB2648-57
310c2aac-7edf-4609-a7af-dcae4fc00b8f|R0856-37,b66072e8-7ba6-476e-b49b-7c2f3d619e59|R0856-27
58d935f5-f23f-40e3-9b67-3e190f2863a9|R3329-20,019d69c9-ad96-4fcb-b908-d272b178dc5f|R3329-19
58464166-7f9c-4cd0-a2dc-97804ad8fa9a|R1701-3,89bf1dcb-ad29-4823-8b11-56cc7b447a4f|R1701-2
004c899c-de0a-47f9-be00-63a2bebebb71|ASB4385-5,22b8b644-74e5-456a-93c7-c2a45676f6bb|ASB4385-4
585248f9-b33c-4f9b-b214-9219d31d045a|GCLC0694559-18,112af353-3016-422b-90eb-9f90caec380e|GCLC0694559-7
a2dc1a82-14ae-4f01-a29b-105f37a6a1c4|GCAOPBE00313024-10,e2122f1e-4664-4287-9596-8bf2e209c5f0|GCAOPBE00313024-1
0065190c-7981-4cd4-b81b-5c02d494d8c8|GCLC26012158-2,e05c0818-33a1-4f10-82c1-4eb02d98524b|GCLC26012158-1
f8e7f76b-897d-4d8d-a7c9-2251301d5c56|L12708-12,9fa12079-386f-4566-9e45-54c86feff8a1|L12708-1
000832d1-e3d8-4790-ac8f-299feaf1239c|GCAOV00112884-64,529f178a-5203-427d-bf7c-e0344d49637c|GCAOV00112884-1
f8be4574-9cce-4186-9cce-1df749ec5e92|R1905-18,e769a6e2-4d63-4db9-8975-e0f41f15918f|R1905-16
005be341-6119-44e8-b7a6-b89802a98025|P3599-13,ebf40d44-82b2-4d4b-b767-1c036458b148|P3599-12
a2f2768f-b751-4595-b857-af1ac91ed317|MOD-3631-3890-2,21c6bd98-462a-4b13-bb7a-bdba12441f50|MOD-3631-3890-1
f8b2fbba-1a80-4c4e-86a0-3bb7d39a5bfd|SU11136-28,ccae5575-6cf4-4253-b86a-6548f617402a|SU11136-8
f8c92db1-c40a-41bd-888c-134060a457c8|R3333-6,0507bff0-9343-49d1-9a3b-f012a0658d27|R3333-5
a3052f38-cd1e-439f-948c-74f78907a7c0|QR3672-16,2eea7231-2775-43fc-a3b1-26ffabea0a64|QR3672-12
a2fffe6b-3a56-4b01-98e3-eebd14c817b8|F10113-2,df76534f-69cb-4d3d-80e0-f78f063e2fa5|F10113-1
58562cf1-502b-4dd9-a2ff-718b91a8bb22|GCAOS00612001-11,3ca51583-f714-4503-92a7-e473daedf424|GCAOS00612001-3
586f39df-62ab-4ed1-813e-1ecc86a268ce|GCAOS01112005-27,ae839d6b-16db-499d-86d2-c9bcf406e5ce|GCAOS01112005-5
f8efe611-23ad-4a9d-af27-ccba7d74dda3|QR11602-20,f042c0ef-bfa9-4851-b59f-812a6cf166e6|QR11602-2
0e145da8-c150-475a-93f8-4fbbf8bdbf5c|GCMODLC24312034-14390-1,90d22a5a-7c93-48c7-ad9e-82dba7f15415|GCLC24312034-1
a30b1aee-b59e-4bcd-bd5e-957047f0c29e|R2446-35,6bd83398-62d1-4e5f-a38e-f62761bd2538|R2446-31
7af2c3fd-092d-451f-b389-27f448ba5440|QR3612-29,fc22fc55-1e80-45a4-aba9-abf9dbf784e6|QR3612-22
585b5207-af0a-43fc-9838-e74c7d506198|SPR4196-3,18759422-67fc-4835-a9dc-ef6abf428b18|SPR4196-2
585ffe26-2d84-4e1d-9490-e033cbfd6b9c|MOD-1767-4617-2,b5183412-a198-45ff-ab01-f55103749713|MOD-1767-4617-1
002b5f9c-0b71-44cd-b33e-527555f6180d|GCMODPP17011391-11393-1,82393a00-c87d-46de-bd4d-4d3ba7384c26|GCPP17011391-1
588e4619-cc23-4552-a504-4b172a77da33|ASL10078-6,09758596-a75c-44d2-9dae-06c86f860526|ASL10078-5
a1c08ed3-12d4-415b-adbb-020c70f11903|GCPP27113039-2,fc68d8e6-8593-4386-b39a-0ba827148fd0|GCPP27113039-1
f93041a5-90cd-42c3-826c-ff8780621b3d|QR1764-22,dcefefb0-8654-45b1-89d7-93a2d202d0bd|QR1764-17
a3239ca8-03ae-4d90-af53-783caafa69d3|GCLC0584504-11,d05c321c-33bd-404c-babb-dde5bec7a86a|GCLC0584504-10
a1ce1ce5-3f15-4911-a80a-08974171cabd|QR1804-25,11b8708c-538b-47a6-bf86-fa45db845aa0|QR1804-23
a1f05142-8cca-4a17-a083-70874e4eddef|R3451-14,af3f5e9f-c024-49d7-b520-c67c67377640|R3451-12
a1f4bc64-4c51-4edd-b1ad-a171ee3e8735|MCB2582-22,526ba409-8c86-4b33-9c4c-a9ee71434895|MCB2582-21
58600123-24ae-4e9a-b399-aa8f785eb17b|V10040-10,987b0848-29b3-4d62-9fe9-d14f95d68749|V10040-5
f81469e9-5ea3-4141-bf68-7747d6e7726c|R3553-19,235f8ed3-c81c-4c23-8549-a548bbb48451|R3553-18
003aaa63-a468-46c1-8a97-b9579a79f082|R12815-3,1e84db03-27dd-4f33-9948-f8fc4584bbfd|R12815-1
b8030aec-5429-415b-b89b-782fd4c0c343|R3761-14,d28fb38f-fc5e-44fe-819d-b785f685062f|R3761-13
f835289d-5544-46d5-b753-8b6915fc0a1c|GCPP28913429-1,3cfa949e-2297-4d23-bca8-42d7bd6b2fee|GCLC24712071-1
1f5aa8fe-0649-4682-8150-abe065ab88ea|R0965-26,4febcfc1-a4fd-492d-8a00-cd432beb928c|R0965-24
0020b0e8-32c5-4dd0-abdd-994c48d9eb30|G3015-4268-3,bc6f0d6e-5aad-48f2-94c9-ffda778dd89f|G3015-4268-1
5898eaf0-5ae2-4537-bf00-bef3be2fac6b|QR14582-3,1db417e3-d1d0-49cd-b341-435cc7824fba|QR14582-1
f96e4164-abea-49ec-985a-e6819ba69f93|R2996-30,41eb9a5f-cc89-4292-b8d5-e78d35397bf9|R2996-29
b8154c35-d2e8-42ad-b0b5-625fc69eac01|R2454-48,0400f21f-5d21-4261-996a-3cea898cd5a5|R2454-39
58969164-7ffa-410d-8a07-e865c18be159|GCAOS00612001-24,3ca51583-f714-4503-92a7-e473daedf424|GCAOS00612001-3
589d3731-9fcb-4945-a116-7c300a93520f|F4487-3,77d30404-f0d0-4cd8-beff-738c48436ad7|F4487-1
54d7faec-7479-4ce5-bbf9-c841c22a56dd|QR12203-8,491b0e65-f9b8-49ce-b6c9-2413c6eafcb8|QR12203-1
f96fa2a4-7004-4fd0-90a3-11a50cff09d7|MOD-3216-10910-2,f65eff8c-2fd9-429f-a588-e3a43e87d34e|MOD-3216-10910-1
a1f0a84e-d087-40bf-8229-531475c788d2|V13603-2,b16e9828-3f23-40ed-8960-dc0d6481c43e|V13603-1
f833c2e8-4f51-4c42-a05f-608223a95d5e|R3660-2,9521f821-c4d3-40e2-aca4-9348755960db|R3660-1
008da569-d863-4768-b985-ba905cdea6f2|QR3317-37,7eb025b7-396f-4f24-af3f-50d2d739444a|QR3317-36
a3539c58-05f0-4cd9-91e3-c2a61511a35a|SSF10647-8,b616cf97-4746-4163-bade-f3fe75f19fc8|SSF10647-5
002d5135-b5d9-47bd-8420-fd61481196d7|FR1624-20,bc60f6ff-b6d6-47e5-b57a-9a2c3349e0ed|FR1624-19
a1f8bc1f-ae4d-40af-a2f1-a0199c20ecae|GCPP0644611-10,73b5f4f6-8c30-47c0-8233-3331aa09fca7|GCPP0644611-8
004d08d5-fe82-4c92-94d7-55e61f2010df|SG10198-3,08e7b95b-c0f4-484b-ba89-d8ebc2606102|SG10198-1
0f5751d9-5d3f-41d6-bfb8-fce2fe2c2a7d|GCLC0194188-14,e4fc71f4-39c9-4eea-adbc-f155f7edae61|GCLC0194188-8
0039bb4d-575d-4b67-b189-97456e12c623|R0582-76,01247ecc-d47a-4f4b-b66e-93570ca9c8ae|R0582-73
8632b33d-90d1-49ea-8895-a6cccc527eee|SSF10571-9,7a94dedf-6d84-4f97-a949-d6b6f77b8a73|SSF10571-8
f83d2ba6-44f4-4fce-87b6-197ac34d578a|R0602-7,c90b1413-e445-4d3c-82ca-e1e3bd0800d4|R0602-6
a2216362-a410-4d98-8b5b-2dedeba75908|SU11118-3,4698023f-80a4-4fa3-97ae-bb9e76860fd2|SU11118-1
a218fb08-1635-4be9-9f61-76a22c2917f5|R1834-51,ec6f8ed7-0334-44b8-a37d-fe6b436720de|R1834-44
f841f434-2d49-4867-a7dd-50a01da3fe3e|GCAOV00112884-9,529f178a-5203-427d-bf7c-e0344d49637c|GCAOV00112884-1
11476d14-b7bf-4b4e-8023-14e0f74ee9cd|GCLC0624508-7,612bca79-f11f-4ed3-887e-2f78dce6f561|GCLC0624508-6
f9115134-bfbf-4f0f-9e40-b9f6f8684a66|ASD4108-10,156ce3eb-8795-4348-9be9-aeb2ac87589a|ASD4108-8
b8368b5b-ea27-4010-820b-524918816aac|R1702-41,1ec946fc-60c2-45e9-8c56-c50281852081|R1702-30
f917052a-b185-488b-902d-ffd6f3f30a0c|GCLC0064091-13,40871d2d-0942-4cef-8f4d-3889d0acf519|GCLC0064091-10
f8509231-50a7-47c7-9c46-90ef33ea4f4d|ASD10144-5,35c180fc-ed05-4504-8775-b0866522c55a|ASD10144-4
f91cdaf7-0fa9-45d6-b126-b53ff9a4be9c|MOD-2494-3876-2,b096fba3-bf2c-4ac2-97c7-e57f0fe005b9|MOD-2494-3876-1
a32d70bf-1dde-4726-90d4-51b7592f79cc|R3514-32,1b046e60-30b8-4331-87dc-14cdd3c325e0|R3514-24
a1c14fc7-c1b0-45b9-a80e-e2191816fe4e|QR1806-47,4ca55486-2ccb-4dca-a1a5-d28cb01c4f24|QR1806-45
a33575ec-119a-4b30-a9f1-1ae0de1850d1|GCPP0424351-3,3b5cb318-ad9c-441f-a7b6-db3ab7f539d5|GCPP0424351-1
0053c121-c54a-4e80-8892-8d3866bedfae|GCLC0264191-4,26f1102c-ca8f-447f-96be-e72562282685|GCLC0264191-3
f88fcc2d-7a3e-4247-9d2f-cc248ae1109f|QR2692-25,a6760bfd-5836-4fac-85e3-84fec578ff93|QR2692-24
a22708bf-5465-4adf-bbc6-c30407824f04|GCPP11110708-11,406b5956-b0c5-4a16-9814-2f54448ce8c9|GCPP11110708-5
fa09c1e3-f36d-47d7-85e9-02069941399b|G2996-4298-10,0f2d3905-26c2-4153-8e38-1be959e4b64f|G2996-4298-9
a1c6808a-1be2-4cb9-860a-aa814a09676b|QR1950-36,5544948b-f08c-444d-8b97-12a920207cfe|QR1950-34
a35673ea-e249-48f5-bcbe-6cc792fe670c|P2975-16,f73e81d9-5321-4c31-8d59-ee340edd194c|P2975-14
a1d08010-0016-4f24-8bf2-5350fadee2e5|R3511-2,46b821c4-ca33-4391-98e0-a86bdfcc5d7b|R3511-1
fa152e95-6371-4995-954d-5b4082309fc7|R1099-5,04be6f2c-9055-4373-8261-b1bbe92779d8|R1099-4
006f21cc-bfd7-461a-97aa-397163fb682c|R3186-23,47f1b404-659b-4907-b593-98048562c853|R3186-22
fa56f1d1-79ca-4a1d-9b2b-7b5235aaae27|QR11399-8,1186eb7e-13ed-49de-bc53-eee2e7a1ab35|QR11399-2
9a3b7078-acaf-4983-bcea-15c52d345b2d|GCPP26412762-3,b3aa0cc3-f4d6-43c0-9feb-5db8ac337686|GCPP26412762-1
009c7d8e-cfa9-4c36-aacd-8d45b9eb3ef6|R3758-7,55443e5b-d0b0-43b1-8143-8688a0a4da35|R3758-5
a1d3d685-9fa2-4a31-a181-cf6794b4beac|QR3010-13,331022ad-0866-4432-8bf7-eb4d749e6e96|QR3010-7
00ec0e2a-60e0-47ce-9cba-4c69ad7baa12|GCLC25912159-10,993145c4-c0e4-4c04-80ce-bf850501c2fa|GCLC25912159-1
007476d8-fcdd-4fa7-a4af-dc29edf38c4d|GCLC0204182-2,e677e74b-5956-4631-91a0-7835fd8fb3f0|GCLC0204182-1
fa64a2be-4ae3-44a9-b885-6fec20b4760a|R3211-13,ca4fc5a2-9713-4ccd-bc50-4632d8d29f1d|R3211-10
fb327f20-de78-4855-935f-a009223cdd72|R2924-12,c36fccd7-aece-4a43-a04b-260dc6ae46fd|R2924-10
f87dcee7-6ddc-4754-83a0-559bee760f19|ASD4013-2,79f2f015-d45e-4937-8940-a2d5a6674049|ASD4013-1
0072da5c-e085-428b-90a6-dd1997254b37|R10114-22,bb277810-caa8-4c98-9a25-3073de5495b2|R10114-12
00b111e9-ae11-4e7d-9b5f-a9708afe9d39|GCPP0084085-19,f101552a-df97-4add-a808-97705e2104c7|GCPP0084085-13
9c6a3d18-b795-472e-805e-219e176ec164|MOD-2124-13493-2,80a35cac-cd34-443b-a0b7-846c511d71d7|MOD-2124-13493-1
58a9f37d-7944-4e6e-b31f-2e909908c954|R1631-2,ff8177e1-e4de-4199-b457-3058af791606|R1631-1
00af9193-5660-4d7e-aecc-ef9c9a3a03d8|R1214-34,49419a85-d72b-43ae-95f0-1936720a020d|R1214-29
a20d5e7a-3417-4048-9d86-65cd4e4aa10e|SSF3926-3,4e1dab2f-ab2c-4d3d-abf0-577dff9b8a08|SSF3926-1
f88b42cb-5c40-4f1b-b0d0-0eb52e49d4c1|GCAOAS00213763-41,aa65f20d-894e-4a75-9cb7-9bc181a50142|GCAOAS00213763-1
a20229b6-f269-4348-b6a6-7c2eb9add0d7|R1138-8,4ff887ab-a312-4bbb-a091-1d8afbaf391c|R1138-7
fb7cbfcd-c11e-4ef6-9799-e3425223d14d|R4212-46,4b125f04-33ed-476b-b1a4-6767919d01d1|R4212-35
a21597a4-8f0a-4ee7-9c6d-2e642a4937b5|QR3463-10,d291e464-d1d5-4902-9ae5-7b5b074c9eec|QR3463-8
f8ac147d-15bb-45b6-8366-00e2e7101c33|F2108-2,2825b8b1-8a96-49d0-a95b-50f0de4a80d8|F2108-1
00e752d6-3b15-45b3-a5a8-1cfdcc304f2c|GCB04610187-11,545f0e52-fffb-4fdb-a18f-e98b779c9f55|GCB04610187-6
59691949-4f40-479c-b507-fa9a2dd20298|L12451-6,b2960f80-8a5c-4ac8-8edc-57530ee63d9b|L12451-1
00803bc3-3d98-4d90-99a3-285ad5eb48d5|GCLC14810854-11,34c726e2-6cbb-4337-a0ce-3679df60fbaa|GCLC14810854-4
f8c8fdf1-38bd-4fe1-9ee6-335516b5f6a0|GCAOS00712000-38,b14a989a-186c-4606-8008-12b5d84c0e9f|GCAOS00712000-3
006f9cdb-da66-431d-8103-25e48e33d2f2|R0582-84,01247ecc-d47a-4f4b-b66e-93570ca9c8ae|R0582-73
fbf1c816-0cd6-40da-86a7-cac9c6682146|R12815-4,1e84db03-27dd-4f33-9948-f8fc4584bbfd|R12815-1
f8f2f897-8a51-44b9-b530-67c9d20c9caa|R3247-21,c9f1c495-53a7-41e1-a4f2-01287a79d9f2|R3247-20
00928dcf-c90d-4c6f-8bbf-ba65827d791b|SD4370-3,2bae987a-60a5-4863-9b5d-80f66fdd0317|SD4370-2
00bfd8ad-024c-4314-b15f-37505189da62|QR3243-29,f92a38db-ef84-475d-a3e9-ae2084e3fee3|QR3243-27
00b61d46-0cd6-4fef-af62-d45b34470a4f|GCMODLC23812016-112148-2,a139971f-13c5-4299-8021-65030ee09a0c|GCMODLC23812016-112148-1
